CustomerID,TotalSpending,TotalOrders,TotalItems,Cluster
14697.0,188.60999999999999,22,181,0
14698.0,1250.76,210,615,0
14699.0,109.13000000000001,8,77,0
14700.0,2235.3,115,1342,0
14701.0,2549.37,335,932,3
14702.0,3292.14,347,1454,3
14703.0,318.17,22,183,0
14704.0,1546.91,415,1082,3
14705.0,179.0,1,100,0
14708.0,1126.37,28,621,0
14709.0,4921.04,196,2484,0
14710.0,606.13,139,378,0
14711.0,2868.8,357,978,3
14712.0,917.07,25,315,0
14713.0,2666.36,339,1615,3
14714.0,160.19,10,229,0
14715.0,867.38,71,521,0
14716.0,329.68,55,604,0
14719.0,1602.13,237,1032,0
14720.0,663.81,37,219,0
14722.0,187.92000000000002,29,120,0
14723.0,1158.3,278,695,0
14725.0,718.08,52,593,0
14727.0,268.58,10,62,0
14729.0,313.49,71,197,0
14730.0,2005.06,501,1132,3
14731.0,380.02,45,256,0
14732.0,2702.4900000000002,147,1405,0
14733.0,9585.91,202,3764,3
14735.0,6065.69,194,2264,0
14737.0,1164.55,17,345,0
14738.0,1314.45,54,601,0
14739.0,3902.28,60,3820,0
14740.0,1448.21,89,735,0
14741.0,1400.34,59,841,0
14744.0,1099.98,26,627,0
14745.0,1220.26,69,1038,0
14747.0,328.2,18,84,0
14748.0,1415.75,89,1223,0
14752.0,389.64,5,260,0
14753.0,563.15,30,211,0
14754.0,638.05,41,486,0
14755.0,5010.28,235,2219,0
14756.0,738.96,38,416,0
14757.0,420.5,19,160,0
14758.0,1484.06,71,419,0
14759.0,1625.97,102,569,0
14760.0,89.2,5,40,0
14761.0,255.9,11,118,0
14762.0,300.52,21,341,0
14764.0,278.3,6,190,0
14765.0,254.11,39,135,0
14766.0,2473.37,135,1349,0
14768.0,192.60000000000002,5,52,0
14769.0,10674.75,1090,7436,3
14770.0,876.42,52,490,0
14772.0,139.26,9,82,0
14775.0,1011.9,60,1174,0
14776.0,2538.3,117,3134,0
14778.0,730.86,35,306,0
14779.0,386.15,41,84,0
14780.0,447.68,27,310,0
14782.0,200.10000000000002,6,114,0
14784.0,289.99,15,237,0
14785.0,77.4,3,84,0
14788.0,679.4399999999999,30,421,0
14789.0,197.64,6,116,0
14790.0,745.06,46,699,0
14792.0,6.2,2,2,0
14793.0,228.99,14,91,0
14794.0,1319.91,80,673,0
14795.0,131.45000000000002,6,17,0
14796.0,8022.49,1141,6025,3
14798.0,173.74,12,150,0
14799.0,157.7,13,146,0
14800.0,4339.74,385,3655,3
14801.0,193.14,59,175,0
14803.0,845.55,44,370,0
14804.0,353.27,12,121,0
14805.0,554.65,47,115,0
14806.0,193.39000000000001,11,330,0
14808.0,2741.17,235,2147,0
14810.0,2087.88,255,1016,0
14813.0,155.43,30,67,0
14815.0,778.5,53,744,0
14816.0,271.85,4,5,0
14817.0,1110.34,63,655,0
14818.0,657.8,48,324,0
14819.0,272.07,13,109,0
14820.0,507.29,29,253,0
14821.0,48.800000000000004,2,20,0
14823.0,321.43,70,88,0
14824.0,1127.71,29,525,0
14825.0,2226.91,121,991,0
14828.0,2139.76,17,2172,0
14829.0,697.55,42,452,0
14830.0,197.13,40,169,0
14834.0,1720.3,67,734,0
14836.0,102.44999999999999,6,45,0
14837.0,1649.5,108,1436,0
14840.0,62.85,4,31,0
14841.0,3295.76,138,1778,0
14842.0,2824.69,145,1166,0
14844.0,3189.81,130,1833,0
14847.0,309.4,13,120,0
14849.0,7930.54,388,5694,3
14850.0,325.75,21,293,0
14851.0,511.35,28,325,0
14852.0,2836.69,143,1747,0
14853.0,475.8,9,82,0
14854.0,2759.83,127,1832,0
14855.0,645.65,20,267,0
14856.0,1311.3799999999999,66,714,0
14857.0,1173.12,60,464,0
14859.0,1353.74,58,671,0
14860.0,170.32,11,232,0
14861.0,125.79,6,117,0
14862.0,841.1999999999999,48,772,0
14863.0,266.76,11,132,0
14865.0,52.2,4,108,0
14866.0,14389.9,99,6752,3
14867.0,710.28,36,328,0
14868.0,2953.59,144,1405,0
14869.0,725.7,71,550,0
14870.0,327.25,13,119,0
14871.0,522.38,98,185,0
14873.0,519.68,28,168,0
14875.0,1465.3200000000002,47,558,0
14878.0,1485.54,124,802,0
14880.0,706.19,47,373,0
14881.0,255.4,17,316,0
14882.0,589.7,11,158,0
14883.0,761.59,53,790,0
14885.0,765.3199999999999,15,724,0
14886.0,364.8,18,160,0
14887.0,1862.0,6,1100,0
14888.0,369.2,20,184,0
14889.0,135.9,10,90,0
14890.0,125.65,7,51,0
14891.0,554.38,33,505,0
14893.0,1237.8500000000001,73,799,0
14894.0,655.75,23,265,0
14895.0,11138.710000000001,498,4851,3
14896.0,468.77000000000004,43,279,0
14897.0,1366.38,55,468,0
14898.0,1303.52,116,1020,0
14901.0,1421.29,96,661,0
14902.0,332.66,20,218,0
14903.0,2810.63,355,1536,3
14904.0,1025.44,69,1985,0
14905.0,616.15,17,287,0
14907.0,3501.1,165,1691,0
14908.0,277.8,9,132,0
14910.0,434.35,30,238,0
14911.0,143825.06,5675,80265,2
14912.0,867.85,27,971,0
14913.0,1227.43,87,1743,0
14915.0,307.48,12,112,0
14916.0,1268.98,77,1136,0
14918.0,1610.15,45,675,0
14920.0,977.77,57,509,0
14921.0,1316.07,78,953,0
14923.0,749.1,44,418,0
14924.0,310.05,10,64,0
14929.0,223.88,11,136,0
14930.0,2372.86,128,1166,0
14931.0,1257.68,41,417,0
14932.0,363.53,17,80,0
14934.0,1890.94,87,1042,0
14935.0,1784.71,10,935,0
14936.0,8137.02,364,4085,3
14937.0,1621.88,34,484,0
14944.0,5900.25,170,2815,0
14946.0,100.9,3,22,0
14947.0,290.82,14,179,0
14948.0,1101.97,63,673,0
14950.0,371.2,19,136,0
14951.0,311.69,20,311,0
14952.0,8099.49,138,3355,0
14953.0,289.82,55,225,0
14954.0,336.17,85,127,0
14957.0,58.49,12,34,0
14958.0,499.68,42,129,0
14959.0,695.42,59,494,0
14960.0,221.27,27,221,0
14961.0,7044.68,312,3708,3
14962.0,126.7,5,44,0
14963.0,1487.8,198,1176,0
14964.0,206.21,13,143,0
14965.0,599.0,83,365,0
14966.0,191.32,38,187,0
14967.0,463.8,6,140,0
14968.0,147.59,37,127,0
14970.0,1592.06,34,250,0
14971.0,1116.57,160,644,0
14972.0,114.77,18,28,0
14973.0,1314.45,32,369,0
14974.0,114.39,21,44,0
14975.0,279.94,11,380,0
14976.0,790.86,72,234,0
14978.0,1931.42,216,525,0
14981.0,102.12,8,97,0
14984.0,213.27,41,60,0
14985.0,296.75,87,260,0
14987.0,326.4,4,128,0
14988.0,334.54,40,141,0
14995.0,233.23000000000002,61,103,0
14997.0,546.1999999999999,26,1120,0
14998.0,429.87,75,270,0
15000.0,490.52,77,218,0
15002.0,1641.76,115,862,0
15004.0,1246.32,158,630,0
15005.0,6316.57,1119,4247,3
15006.0,502.09,144,302,0
15007.0,156.91,12,69,0
15009.0,1261.78,182,642,0
15010.0,308.94,20,184,0
15012.0,423.04,128,231,0
15014.0,260.17,35,151,0
15016.0,170.04,20,76,0
15017.0,125.58,20,63,0
15018.0,496.21000000000004,31,189,0
15019.0,266.0,70,159,0
15021.0,1914.82,472,847,3
15022.0,905.04,135,543,0
15023.0,6802.76,562,2871,3
15024.0,1661.33,155,920,0
15025.0,377.01,72,189,0
15026.0,469.0,61,285,0
15027.0,1066.1499999999999,35,565,0
15028.0,627.13,48,459,0
15030.0,518.28,7,372,0
15031.0,668.14,111,401,0
15032.0,4959.1,52,2968,0
15033.0,2586.67,510,1695,3
15034.0,4308.61,394,2422,3
15035.0,252.73000000000002,27,245,0
15036.0,465.55,127,327,0
15038.0,705.49,130,217,0
15039.0,19914.44,1502,9209,3
15041.0,180.35,67,104,0
15042.0,135.93,5,30,0
15043.0,537.0,3,300,0
15044.0,7700.2300000000005,453,2795,3
15045.0,735.66,12,114,0
15046.0,5213.7699999999995,206,3451,0
15047.0,343.62,22,222,0
15048.0,384.05,97,195,0
15049.0,121.17000000000002,3,63,0
15050.0,1782.09,78,1224,0
15051.0,1391.61,143,1011,0
15052.0,215.78,30,82,0
15053.0,697.79,71,986,0
15054.0,302.1,114,198,0
15057.0,1489.5,25,668,0
15058.0,2124.9900000000002,276,1069,0
15059.0,1337.72,237,604,0
15060.0,303.09,121,263,0
15061.0,54534.14,403,28920,3
15062.0,987.86,57,763,0
15063.0,370.79999999999995,5,56,0
15065.0,3158.13,155,1383,0
15066.0,893.59,42,317,0
15067.0,1744.76,82,954,0
15068.0,553.36,104,364,0
15069.0,1109.53,70,520,0
15070.0,106.2,1,36,0
15071.0,982.07,26,269,0
15073.0,1043.41,54,491,0
15074.0,748.87,42,455,0
15075.0,773.03,27,447,0
15076.0,880.85,49,571,0
15078.0,9743.11,440,5105,3
15079.0,895.61,47,389,0
15081.0,504.8,33,190,0
15083.0,88.2,5,38,0
15087.0,306.94,15,470,0
15088.0,1160.07,57,460,0
15089.0,2420.84,145,1359,0
15090.0,381.32,23,208,0
15091.0,480.71,30,346,0
15092.0,457.81,26,135,0
15093.0,4597.02,108,3760,0
15095.0,1370.6,47,1079,0
15096.0,219.39000000000001,11,120,0
15097.0,248.08,25,170,0
15098.0,39916.5,3,121,3
15099.0,410.48,23,343,0
15100.0,876.0,3,80,0
15101.0,317.53,8,241,0
15103.0,703.36,35,329,0
15104.0,1027.44,69,637,0
15105.0,2298.93,101,1211,0
15106.0,1422.52,100,1181,0
15107.0,319.5,16,169,0
15108.0,1300.25,60,499,0
15109.0,484.95,28,131,0
15110.0,996.1,35,246,0
15111.0,1567.48,84,710,0
15113.0,3609.33,100,2386,0
15114.0,2760.56,197,3096,0
15115.0,340.11,21,157,0
15116.0,1352.75,45,648,0
15117.0,1551.78,79,1948,0
15118.0,244.8,1,1440,0
15119.0,266.4,14,88,0
15120.0,358.82,21,296,0
15121.0,457.72,28,199,0
15122.0,1633.78,82,800,0
15123.0,2199.31,106,1195,0
15124.0,184.19,15,233,0
15125.0,11528.48,127,6193,3
15127.0,406.53,16,251,0
15128.0,1471.0,102,1343,0
15129.0,3447.4,84,1794,0
15130.0,330.11,22,197,0
15132.0,977.9300000000001,52,679,0
15133.0,982.42,29,680,0
15134.0,1387.99,73,887,0
15135.0,139.05,9,43,0
15136.0,1286.7,68,776,0
15139.0,178.96,13,208,0
15140.0,2354.25,80,1572,0
15142.0,498.74,26,365,0
15143.0,259.45,14,150,0
15144.0,6580.44,217,3050,3
15145.0,1194.73,67,756,0
15146.0,1327.16,91,1473,0
15147.0,623.5,28,366,0
15148.0,301.29,20,187,0
15149.0,520.8000000000001,23,128,0
15150.0,5314.47,343,3658,3
15152.0,4745.69,271,2704,3
15153.0,329.25,22,198,0
15154.0,296.42,85,104,0
15156.0,961.49,55,597,0
15157.0,1936.07,125,2392,0
15158.0,401.40000000000003,7,198,0
15159.0,18641.010000000002,710,11441,3
15160.0,158.16,4,84,0
15163.0,304.47,29,186,0
15164.0,843.05,103,360,0
15165.0,487.75,27,160,0
15167.0,163.0,41,67,0
15168.0,106.56,5,52,0
15171.0,1289.5,5,290,0
15172.0,1624.05,110,1611,0
15174.0,135.75,11,145,0
15175.0,224.14,23,454,0
15178.0,40.5,3,30,0
15179.0,2206.95,93,1938,0
15180.0,87.5,6,36,0
15181.0,689.4799999999999,16,544,0
15182.0,622.85,29,253,0
15184.0,406.76,63,223,0
15185.0,310.62,21,666,0
15186.0,411.41,19,215,0
15187.0,4777.18,91,1887,0
15189.0,16225.39,212,6149,3
15192.0,1044.32,51,918,0
15193.0,499.32,19,144,0
15194.0,7616.53,310,5703,3
15195.0,3861.0,1,1404,0
15197.0,1079.6100000000001,32,469,0
15198.0,193.64,10,120,0
15199.0,1268.7,13,396,0
15201.0,1236.54,69,1210,0
15203.0,1827.8,142,1753,0
15204.0,316.58,9,258,0
15205.0,653.24,37,378,0
15206.0,420.29999999999995,9,162,0
15208.0,870.12,42,316,0
15210.0,331.18,20,228,0
15211.0,894.4100000000001,52,240,0
15212.0,101.8,5,36,0
15213.0,328.35,24,272,0
15214.0,1661.44,110,1254,0
15215.0,734.94,35,225,0
15216.0,96.6,2,28,0
15218.0,5756.89,166,3329,0
15219.0,305.75,9,45,0
15220.0,1778.96,117,1393,0
15221.0,403.25,5,43,0
15222.0,585.0,5,440,0
15223.0,755.75,20,213,0
15224.0,322.08,14,152,0
15225.0,409.40000000000003,23,226,0
15226.0,154.41,8,71,0
15227.0,1219.4,58,750,0
15228.0,3386.71,125,2255,0
15230.0,429.6,23,351,0
15232.0,612.06,31,686,0
15234.0,197.0,14,196,0
15235.0,2247.51,143,1324,0
15236.0,321.05,15,269,0
15237.0,1412.32,99,1071,0
15238.0,1071.99,50,692,0
15239.0,780.59,49,594,0
15240.0,1706.57,78,1369,0
15241.0,1756.44,110,1818,0
15243.0,316.68,22,185,0
15244.0,631.57,34,405,0
15245.0,2515.84,89,1784,0
15246.0,514.15,33,247,0
15247.0,356.0,6,160,0
15249.0,6688.46,350,3577,3
15251.0,10484.99,111,6171,3
15252.0,740.78,44,522,0
15253.0,918.1999999999999,53,866,0
15254.0,300.36,18,275,0
15255.0,890.85,47,489,0
15256.0,98.45,6,55,0
15257.0,317.15,7,46,0
15258.0,623.16,34,142,0
15260.0,1810.77,77,885,0
15261.0,254.82,19,270,0
15262.0,178.95000000000002,10,73,0
15263.0,156.51,12,89,0
15264.0,393.74,23,265,0
15265.0,1506.1200000000001,82,612,0
15266.0,119.3,6,18,0
15267.0,1717.36,11,944,0
15269.0,408.8,2,26,0
15270.0,2379.49,41,1521,0
15271.0,2507.07,274,1262,0
15272.0,721.94,63,310,0
15274.0,716.57,47,619,0
15275.0,615.14,41,498,0
15276.0,135.31,52,64,0
15277.0,255.89999999999998,12,205,0
15279.0,290.51,19,189,0
15280.0,113.12,16,154,0
15281.0,2332.15,139,1211,0
15286.0,240.55,3,55,0
15287.0,486.69,20,433,0
15288.0,2306.52,88,775,0
15289.0,939.78,58,1008,0
15290.0,7943.22,204,4501,3
15291.0,4668.3,103,2103,0
15292.0,180.94,25,56,0
15296.0,3672.86,194,1766,0
15297.0,641.94,39,292,0
15298.0,4799.9,192,3116,0
15299.0,4507.01,7,2948,0
15300.0,496.44,28,292,0
15301.0,5070.35,243,2775,3
15303.0,574.02,31,248,0
15304.0,694.4000000000001,23,104,0
15306.0,1174.35,58,810,0
15307.0,205.3,12,37,0
15308.0,310.47,19,175,0
15311.0,60767.9,2379,38194,2
15312.0,924.85,47,516,0
15313.0,52.0,1,25,0
15314.0,327.97,24,313,0
15315.0,570.5,37,862,0
15316.0,165.0,1,100,0
15318.0,312.62,33,642,0
15319.0,204.5,16,175,0
15320.0,267.13,36,326,0
15321.0,2748.31,95,1181,0
15322.0,679.68,42,416,0
15325.0,162.29,49,232,0
15326.0,311.71,29,386,0
15327.0,208.75,10,116,0
15329.0,1049.7,57,486,0
15330.0,714.96,13,1312,0
15332.0,1661.06,35,652,0
15333.0,1028.56,16,344,0
15334.0,351.67,99,274,0
15335.0,173.97,36,80,0
15339.0,574.07,86,416,0
15341.0,2020.52,17,812,0
15342.0,406.09,24,283,0
15343.0,364.5,21,84,0
15344.0,563.94,26,116,0
15345.0,393.54,20,81,0
15346.0,252.42000000000002,17,144,0
15347.0,201.60000000000002,5,130,0
15348.0,158.04,9,84,0
15349.0,473.81,72,327,0
15350.0,115.65,5,51,0
15351.0,1960.1100000000001,225,753,0
15353.0,777.02,63,343,0
15355.0,277.05,14,45,0
15356.0,2766.5,519,1673,3
15358.0,8347.2,551,7050,3
15360.0,427.93,13,223,0
15361.0,418.92,7,336,0
15363.0,326.0,16,144,0
15364.0,913.19,29,493,0
15365.0,2314.32,114,1084,0
15366.0,602.51,44,621,0
15367.0,1877.59,95,1057,0
15368.0,446.94000000000005,4,230,0
15370.0,2386.05,94,830,0
15372.0,2007.3999999999999,27,2924,0
15373.0,2415.91,132,500,0
15374.0,168.0,3,126,0
15376.0,1233.3600000000001,117,619,0
15379.0,3703.29,194,2305,0
15380.0,1690.2600000000002,36,376,0
15381.0,596.85,8,171,0
15382.0,5955.71,302,4012,3
15384.0,642.41,41,596,0
15385.0,316.88,12,161,0
15386.0,394.14,31,446,0
15388.0,140.54,10,88,0
15389.0,500.0,1,400,0
15392.0,1535.53,84,1277,0
15393.0,231.86,12,150,0
15394.0,2183.54,85,910,0
15395.0,107.45,7,17,0
15396.0,288.18,14,122,0
15397.0,94.0,6,20,0
15398.0,1345.53,73,769,0
15399.0,815.77,50,611,0
15400.0,716.2,12,390,0
15402.0,626.77,42,694,0
15405.0,349.1,8,193,0
15406.0,510.71000000000004,53,254,0
15407.0,1056.44,153,558,0
15408.0,267.18,34,106,0
15410.0,3450.84,122,1200,0
15411.0,1358.88,99,530,0
15412.0,190.53,10,108,0
15414.0,774.9000000000001,39,443,0
15415.0,572.8100000000001,48,575,0
15416.0,3984.32,192,2090,0
15417.0,508.8,28,284,0
15419.0,135.86,8,230,0
15421.0,950.36,53,500,0
15422.0,97.7,6,38,0
15423.0,43.5,2,101,0
15424.0,383.34,17,554,0
15426.0,1447.39,292,674,0
15427.0,1483.14,306,1013,0
15428.0,93.78,6,102,0
15429.0,397.35,82,380,0
15432.0,171.19,10,65,0
15433.0,533.3,41,534,0
15434.0,1041.48,55,647,0
15435.0,149.29,29,54,0
15436.0,1122.53,329,613,0
15437.0,200.16,45,79,0
15438.0,156.57999999999998,25,59,0
15440.0,383.68,62,197,0
15442.0,594.0,2,120,0
15443.0,3236.91,382,1663,3
15444.0,1418.26,219,764,0
15445.0,113.5,5,58,0
15447.0,155.17,9,85,0
15448.0,494.64,28,232,0
15449.0,974.52,60,812,0
15450.0,429.84,30,376,0
15452.0,538.73,58,283,0
15453.0,1388.37,286,845,0
15454.0,179.1,25,86,0
15456.0,447.22,60,660,0
15457.0,237.07,58,132,0
15458.0,161.64,7,156,0
15460.0,216.76,58,109,0
15462.0,234.6,11,172,0
15463.0,126.14,7,106,0
15464.0,1048.85,157,350,0
15465.0,7354.62,97,1257,0
15466.0,334.53,57,246,0
15467.0,524.88,52,310,0
15468.0,467.51,24,155,0
15469.0,538.55,24,153,0
15471.0,469.48,77,266,0
15472.0,371.56,76,251,0
15473.0,1771.2,11,672,0
15475.0,454.10999999999996,29,319,0
15478.0,1441.42,46,585,0
15480.0,905.5,45,303,0
15482.0,11054.96,98,5020,3
15483.0,233.81,88,295,0
15484.0,3594.31,188,3152,0
15485.0,2575.0,86,1306,0
15488.0,91.32000000000001,2,73,0
15489.0,1134.28,50,608,0
15491.0,3100.09,154,1646,0
15492.0,659.4599999999999,35,483,0
15493.0,2001.8,297,560,0
15494.0,1299.23,125,1148,0
15497.0,1262.2,15,624,0
15498.0,13316.4,512,6105,3
15500.0,1131.56,68,572,0
15502.0,10384.93,213,4236,3
15503.0,147.09,70,74,0
15504.0,52.83,13,33,0
15505.0,3610.96,97,2390,0
15506.0,979.26,164,848,0
15507.0,492.36,46,162,0
15508.0,1000.27,92,440,0
15510.0,250.0,1,2,0
15511.0,909.23,160,271,0
15512.0,121.0,7,68,0
15513.0,14758.220000000001,308,5709,3
15514.0,4139.46,178,2160,0
15516.0,62.43,15,27,0
15517.0,267.03,27,293,0
15518.0,1942.45,214,1273,0
15520.0,343.5,18,314,0
15521.0,3000.2,185,1836,0
15522.0,398.84,57,573,0
15523.0,412.01000000000005,10,132,0
15524.0,440.0,1,4,0
15525.0,825.92,178,416,0
15526.0,148.44,4,24,0
15527.0,2429.78,163,992,0
15528.0,229.33,26,123,0
15529.0,3995.23,672,3496,3
15530.0,1502.35,108,950,0
15531.0,2007.44,228,1105,0
15532.0,1580.93,256,521,0
15533.0,807.57,83,289,0
15535.0,536.4,75,143,0
15537.0,110.92,24,29,0
15539.0,538.46,41,410,0
15540.0,213.3,15,200,0
15541.0,85.13000000000001,29,49,0
15543.0,127.86,28,86,0
15544.0,3546.71,259,3109,3
15545.0,292.71999999999997,81,163,0
15547.0,4954.84,702,4032,3
15549.0,1693.26,115,698,0
15550.0,575.63,61,295,0
15551.0,436.06,29,218,0
15552.0,90.12,17,60,0
15553.0,437.23,56,451,0
15554.0,217.2,14,74,0
15555.0,4805.17,899,4439,3
15556.0,279.77,31,236,0
15557.0,473.65000000000003,20,219,0
15561.0,800.59,27,267,0
15562.0,134.55,1,39,0
15563.0,1400.44,113,1501,0
15565.0,173.16,8,60,0
15567.0,186.01,7,223,0
15568.0,758.29,53,461,0
15569.0,1375.71,31,666,0
15570.0,4165.52,323,2067,3
15571.0,650.4300000000001,57,264,0
15572.0,2552.86,215,1229,0
15573.0,607.45,104,363,0
15574.0,702.25,168,349,0
15576.0,940.6700000000001,45,404,0
15577.0,258.88,39,89,0
15578.0,127.1,13,52,0
15579.0,348.6,51,120,0
15581.0,3679.9700000000003,149,286,0
15582.0,682.9100000000001,44,453,0
15584.0,725.11,123,314,0
15585.0,455.3,31,320,0
15587.0,913.6800000000001,9,312,0
15589.0,478.53000000000003,29,243,0
15592.0,388.58,24,354,0
15593.0,199.8,5,60,0
15594.0,1771.78,103,983,0
15596.0,1406.59,77,561,0
15597.0,324.57,22,279,0
15598.0,240.68,14,160,0
15599.0,761.74,52,718,0
15601.0,6776.56,410,4983,3
15602.0,1297.8700000000001,46,1137,0
15603.0,48.480000000000004,2,96,0
15604.0,216.39,17,159,0
15605.0,1198.23,67,441,0
15606.0,2920.16,77,892,0
15607.0,104.76,13,202,0
15608.0,1093.68,60,714,0
15609.0,298.48,16,148,0
15610.0,112.46000000000001,6,66,0
15611.0,1591.45,43,504,0
15612.0,195.15,6,52,0
15615.0,10399.74,423,5508,3
15618.0,776.851,45,454,0
15619.0,336.40000000000003,3,136,0
15620.0,1553.18,100,915,0
15621.0,1293.03,16,501,0
15622.0,3709.56,185,1674,0
15623.0,301.03,19,125,0
15624.0,588.13,34,357,0
15625.0,1534.26,64,1188,0
15626.0,675.8,49,766,0
15628.0,2870.2400000000002,155,1894,0
15630.0,1186.35,60,800,0
15632.0,3285.31,167,2109,0
15634.0,243.55,15,99,0
15636.0,724.76,25,284,0
15637.0,223.36,15,128,0
15639.0,425.32,25,323,0
15640.0,12515.66,484,6607,3
15641.0,1887.2,119,1562,0
15643.0,664.0,33,246,0
15644.0,813.0,238,557,0
15645.0,612.01,52,256,0
15646.0,447.64000000000004,35,394,0
15648.0,657.35,25,221,0
15649.0,816.0,2,192,0
15651.0,646.3,32,479,0
15652.0,337.74,21,208,0
15653.0,877.4399999999999,6,1200,0
15654.0,922.53,21,475,0
15655.0,560.67,34,324,0
15656.0,748.5,47,343,0
15657.0,30.0,1,24,0
15658.0,1024.1000000000001,48,242,0
15659.0,306.45,11,111,0
15660.0,1600.86,90,1050,0
15661.0,309.8,5,236,0
15663.0,138.14,9,106,0
15664.0,386.43,17,157,0
15665.0,2242.01,116,1666,0
15667.0,301.32,13,240,0
15668.0,76.32000000000001,1,72,0
15669.0,684.34,33,342,0
15670.0,173.05,12,91,0
15671.0,2657.13,78,1699,0
15673.0,2881.02,155,1514,0
15674.0,2446.6,114,1275,0
15675.0,323.69,21,527,0
15676.0,3435.76,202,2252,0
15677.0,657.23,33,319,0
15678.0,352.7,12,184,0
15679.0,781.28,110,1170,0
15680.0,1333.68,78,952,0
15681.0,1426.16,53,816,0
15683.0,193.75,10,131,0
15687.0,2993.1,166,1310,0
15689.0,254.1,9,84,0
15690.0,239.76,19,408,0
15691.0,136.8,2,72,0
15692.0,191.04,12,138,0
15694.0,6479.4,78,1677,0
15695.0,409.98,22,212,0
15696.0,2736.46,171,1028,0
15699.0,309.65,18,113,0
15700.0,696.68,86,357,0
15701.0,1542.14,237,923,0
15703.0,211.5,5,66,0
15704.0,2293.62,117,1028,0
15705.0,143.1,6,62,0
15706.0,1060.56,55,321,0
15707.0,945.58,214,605,0
15708.0,3364.2400000000002,288,1267,0
15709.0,133.25,6,121,0
15712.0,1072.3600000000001,53,486,0
15713.0,356.7,19,150,0
15714.0,330.88,35,187,0
15716.0,1118.81,118,744,0
15717.0,150.3,7,70,0
15719.0,5045.61,937,2725,3
15720.0,598.73,128,281,0
15721.0,507.08,91,409,0
15722.0,2222.56,69,1026,0
15723.0,203.1,41,87,0
15724.0,218.25,11,73,0
15725.0,415.25,32,221,0
15727.0,5178.96,302,3065,3
15729.0,85.0,5,28,0
15730.0,1120.88,70,689,0
15732.0,294.12,14,215,0
15733.0,162.3,10,62,0
15734.0,1339.45,26,346,0
15737.0,1205.1200000000001,72,599,0
15738.0,4812.42,173,2982,0
15739.0,449.12,8,472,0
15740.0,154.88,9,152,0
15743.0,784.46,88,216,0
15744.0,34.8,3,120,0
15745.0,1094.59,62,421,0
15746.0,196.88,28,178,0
15747.0,974.04,93,480,0
15748.0,149.31,21,51,0
15749.0,44534.3,10,18028,3
15750.0,2465.48,293,1786,0
15752.0,2637.38,411,1978,3
15753.0,79.2,1,144,0
15754.0,458.57,28,199,0
15755.0,2364.25,141,1427,0
15756.0,532.96,192,242,0
15757.0,714.42,45,491,0
15758.0,205.25,9,47,0
15759.0,253.04,7,60,0
15762.0,583.75,37,251,0
15763.0,1086.92,61,271,0
15764.0,3279.97,180,2050,0
15766.0,315.06,11,170,0
15768.0,621.8299999999999,27,244,0
15769.0,56252.72,130,29672,3
15773.0,635.6800000000001,10,311,0
15774.0,270.8,25,87,0
15775.0,104.9,7,68,0
15776.0,241.62,18,138,0
15777.0,1047.11,21,378,0
15780.0,475.28000000000003,29,220,0
15781.0,345.46,20,180,0
15782.0,2614.7400000000002,43,864,0
15783.0,246.3,14,212,0
15785.0,2328.9700000000003,83,1612,0
15786.0,4932.2,267,3364,3
15787.0,948.05,206,540,0
15789.0,351.3,25,438,0
15790.0,220.85,35,114,0
15791.0,1612.69,75,731,0
15793.0,965.61,12,553,0
15795.0,610.01,42,581,0
15796.0,2711.56,133,861,0
15797.0,2207.4,8,873,0
15799.0,884.14,98,955,0
15800.0,699.08,119,335,0
15801.0,1063.95,64,570,0
15802.0,451.42,1,1,0
15803.0,415.82000000000005,8,290,0
15804.0,4206.39,262,2565,3
15805.0,5528.4800000000005,301,3387,3
15806.0,784.58,31,602,0
15807.0,903.9,48,430,0
15808.0,3734.9700000000003,208,1343,0
15809.0,515.77,35,301,0
15810.0,1391.98,89,861,0
15811.0,2218.62,133,1071,0
15812.0,1801.14,41,922,0
15813.0,1303.9099999999999,40,603,0
15814.0,1945.33,72,1271,0
15815.0,2100.6,49,1856,0
15819.0,1905.45,123,1357,0
15820.0,206.98,17,128,0
15821.0,570.96,62,202,0
15822.0,885.47,33,375,0
15823.0,15.0,1,1,0
15825.0,532.94,20,220,0
15826.0,1654.31,68,963,0
15827.0,1836.0900000000001,115,882,0
15829.0,636.14,51,996,0
15830.0,576.0,39,415,0
15831.0,801.76,68,1105,0
15832.0,836.79,54,465,0
15834.0,2233.75,273,965,0
15835.0,954.09,50,439,0
15836.0,137.37,10,26,0
15837.0,391.98,24,189,0
15838.0,33643.08,167,18368,3
15839.0,1048.49,62,675,0
15840.0,355.56,27,396,0
15841.0,1224.06,47,942,0
15843.0,118.95000000000002,8,27,0
15844.0,130.73999999999998,11,134,0
15845.0,3711.77,138,1926,0
15847.0,389.27,22,449,0
15850.0,238.85,97,302,0
15852.0,160.71,22,48,0
15853.0,110.8,30,135,0
15854.0,2974.65,140,939,0
15855.0,712.24,80,470,0
15856.0,16387.57,645,11005,3
15857.0,297.0,14,308,0
15858.0,1438.85,191,1167,0
15860.0,977.21,142,440,0
15861.0,3165.36,546,2544,3
15862.0,832.88,147,585,0
15863.0,68.84,18,19,0
15864.0,1936.3200000000002,20,1192,0
15865.0,895.13,40,368,0
15866.0,230.53,45,126,0
15867.0,3812.64,461,2054,3
15869.0,149.64,15,175,0
15870.0,354.09000000000003,76,335,0
